,0,1,2
104,150.39,-306.77798296133153,0.41608203946039996
105,161.53,-306.77798296133153,0.4121742982471085
106,-178.24,-297.13045996317294,0.547620323704805
107,-167.10000000000002,-297.13045996317294,0.528799980515549
108,-155.96,-297.13045996317294,0.5112433938668355
109,-144.82,-297.13045996317294,0.5022465491967831
110,-133.68,-297.13045996317294,0.4898440821337767
111,-122.54,-297.13045996317294,0.5028233214499425
112,-111.4,-297.13045996317294,0.48989893921289407
113,-100.26,-297.13045996317294,0.5059547294630291
114,-89.12,-297.13045996317294,0.4964156850928817
115,-77.98,-297.13045996317294,0.4816004339324619
116,-66.84,-297.13045996317294,0.4891243459284428
117,-55.7,-297.13045996317294,0.5122346553872328
118,-44.56,-297.13045996317294,0.54786312974442
119,-33.42,-297.13045996317294,0.5595163205166231
120,-22.28,-297.13045996317294,0.5511910766203086
121,-11.14,-297.13045996317294,0.5427751048137772
122,0.0,-297.13045996317294,0.5348140810197566
123,11.14,-297.13045996317294,0.5258036340165545
124,22.28,-297.13045996317294,0.5172542095513659
125,33.42,-297.13045996317294,0.509091654770362
126,44.56,-297.13045996317294,0.5011866979756611
127,55.7,-297.13045996317294,0.4899456221709284
128,66.84,-297.13045996317294,0.4804401345259481
129,77.98,-297.13045996317294,0.46673420038697827
130,89.12,-297.13045996317294,0.46713686878644217
131,100.26,-297.13045996317294,0.4620869169982924
132,111.4,-297.13045996317294,0.44857562999188755
133,122.54,-297.13045996317294,0.44073132182051045
134,133.68,-297.13045996317294,0.4314758965169993
135,144.82,-297.13045996317294,0.4276023941555752
136,155.96,-297.13045996317294,0.42358596715038765
137,167.10000000000002,-297.13045996317294,0.4188617810025693
138,178.24,-297.13045996317294,0.413519043566114
139,-194.95000000000002,-287.4829369650143,0.5844594777409785
140,-183.81,-287.4829369650143,0.5755673012319661
141,-172.67000000000002,-287.4829369650143,0.5566110829660575
142,-161.53000000000003,-287.4829369650143,0.5385678751885873
143,-150.39000000000001,-287.4829369650143,0.5336917275445381
144,-139.25,-287.4829369650143,0.5165476999893289
145,-128.11,-287.4829369650143,0.5160859707119569
146,-116.97,-287.4829369650143,0.5094407628206717
147,-105.83000000000001,-287.4829369650143,0.5237878073484895
148,-94.69,-287.4829369650143,0.5159613338698109
149,-83.55000000000001,-287.4829369650143,0.5060663639108355
150,-72.41,-287.4829369650143,0.5085421386971771
151,-61.27,-287.4829369650143,0.5120055464469827
152,-50.13,-287.4829369650143,0.5625221017305564
153,-38.99,-287.4829369650143,0.5703481584339445
154,-27.85,-287.4829369650143,0.5619134188938446
155,-16.71,-287.4829369650143,0.5533340659383602
156,-5.57,-287.4829369650143,0.5447136137803477
157,5.57,-287.4829369650143,0.53599768652896
158,16.71,-287.4829369650143,0.5272745970328558
159,27.85,-287.4829369650143,0.5187712903607181
160,38.99,-287.4829369650143,0.5100786733742723
161,50.13,-287.4829369650143,0.49954911943816094
162,61.27,-287.4829369650143,0.49059497667370905
163,72.41,-287.4829369650143,0.4860089669603826
164,83.55000000000001,-287.4829369650143,0.47721833485641585
165,94.69,-287.4829369650143,0.46977024096637277
166,105.83000000000001,-287.4829369650143,0.46136985017472526
167,116.97,-287.4829369650143,0.446420128126291
168,128.11,-287.4829369650143,0.43983056379733715
169,139.25,-287.4829369650143,0.43275359031095983
170,150.39,-287.4829369650143,0.431655121732531
171,161.53,-287.4829369650143,0.4347090127243712
172,172.67000000000002,-287.4829369650143,0.428350212053858
173,183.81,-287.4829369650143,0.4242864691013079
174,194.95,-287.4829369650143,0.4205209921787932
175,-211.66000000000003,-277.83541396685564,0.6122181462714901
176,-200.52,-277.83541396685564,0.6108917157267103
177,-189.38,-277.83541396685564,0.5984972868786983
178,-178.24,-277.83541396685564,0.5861555599039805
179,-167.10000000000002,-277.83541396685564,0.5763136767214044
180,-155.96,-277.83541396685564,0.5583957016223015
181,-144.82,-277.83541396685564,0.5494525405526262
182,-133.68,-277.83541396685564,0.5413924519099292
183,-122.54,-277.83541396685564,0.5319737288624412
184,-111.4,-277.83541396685564,0.5327402523342505
185,-100.26,-277.83541396685564,0.5346366308551116
186,-89.12,-277.83541396685564,0.5215296568654962
187,-77.98,-277.83541396685564,0.5257578737894851
188,-66.84,-277.83541396685564,0.5269707062028904
189,-55.7,-277.83541396685564,0.5652201797913713
190,-44.56,-277.83541396685564,0.5810472582521052
191,-33.42,-277.83541396685564,0.573445312201951
192,-22.28,-277.83541396685564,0.5644440669522431
193,-11.14,-277.83541396685564,0.5555840177448529
194,0.0,-277.83541396685564,0.5468904162092368
195,11.14,-277.83541396685564,0.5375352894822588
196,22.28,-277.83541396685564,0.5285440442815764
197,33.42,-277.83541396685564,0.5200790602919622
198,44.56,-277.83541396685564,0.5115529280395157
199,55.7,-277.83541396685564,0.5020693522109502
200,66.84,-277.83541396685564,0.4957699505940157
201,77.98,-277.83541396685564,0.48532363294082803
202,89.12,-277.83541396685564,0.4786740410080065
203,100.26,-277.83541396685564,0.470183096140498
204,111.4,-277.83541396685564,0.4614644525586225
205,122.54,-277.83541396685564,0.44916596378091267
206,133.68,-277.83541396685564,0.43982058364817683
207,144.82,-277.83541396685564,0.44324393704628906
208,155.96,-277.83541396685564,0.4464347616259021
209,167.10000000000002,-277.83541396685564,0.44750212181920435
210,178.24,-277.83541396685564,0.44328402729124616
211,189.38,-277.83541396685564,0.4342812297725952
212,200.52,-277.83541396685564,0.42932552232914933
213,211.66000000000003,-277.83541396685564,0.4284578052556021
214,-217.23000000000002,-268.187890968697,0.6454695105601772
215,-206.09000000000003,-268.187890968697,0.6331253260322511
216,-194.95000000000002,-268.187890968697,0.6169925939329576
217,-183.81,-268.187890968697,0.6098633017497118
218,-172.67000000000002,-268.187890968697,0.598570245196643
219,-161.53000000000003,-268.187890968697,0.5867336892036144
220,-150.39000000000001,-268.187890968697,0.5691154002973883
221,-139.25,-268.187890968697,0.5604161466265762
222,-128.11,-268.187890968697,0.5620996683401303
223,-116.97,-268.187890968697,0.555388598056846
224,-105.83000000000001,-268.187890968697,0.5512923759207
225,-94.69,-268.187890968697,0.5441543027877098
226,-83.55000000000001,-268.187890968697,0.5418722102907788
227,-72.41,-268.187890968697,0.5406391013070114
228,-61.27,-268.187890968697,0.5662899733955099
229,-50.13,-268.187890968697,0.5921239462184021
230,-38.99,-268.187890968697,0.585410303071678
231,-27.85,-268.187890968697,0.5771393383311354
232,-16.71,-268.187890968697,0.5678228451374765
233,-5.57,-268.187890968697,0.5581852361956756
234,5.57,-268.187890968697,0.5488075187580629
235,16.71,-268.187890968697,0.5394588434367038
236,27.85,-268.187890968697,0.5302512541842181
237,38.99,-268.187890968697,0.5215657772871571
238,50.13,-268.187890968697,0.5131176993115029
239,61.27,-268.187890968697,0.5050615083386547
240,72.41,-268.187890968697,0.49644899605103965
241,83.55000000000001,-268.187890968697,0.48714325295171435
242,94.69,-268.187890968697,0.47890743576820793
243,105.83000000000001,-268.187890968697,0.4684668404008135
244,116.97,-268.187890968697,0.46211189994045476
245,128.11,-268.187890968697,0.4634784037223846
246,139.25,-268.187890968697,0.45922098780944115
247,150.39,-268.187890968697,0.4569709281014849
248,161.53,-268.187890968697,0.4540981536319899
249,172.67000000000002,-268.187890968697,0.45162137622652765
250,183.81,-268.187890968697,0.4488179656719351
251,194.95,-268.187890968697,0.43680104920165447
252,206.09,-268.187890968697,0.43982917700341245
253,217.23000000000002,-268.187890968697,0.4390789764345058
254,-233.94,-258.54036797053834,0.6524138684143095
255,-222.8,-258.54036797053834,0.6546419024143685
256,-211.66000000000003,-258.54036797053834,0.655424334869953
257,-200.52,-258.54036797053834,0.6438179344090359
258,-189.38,-258.54036797053834,0.638144450372478
259,-178.24,-258.54036797053834,0.6219564219250954
260,-167.10000000000002,-258.54036797053834,0.612713113827569
261,-155.96,-258.54036797053834,0.5984177379333412
262,-144.82,-258.54036797053834,0.5866333652463513
263,-133.68,-258.54036797053834,0.5805317730256919
264,-122.54,-258.54036797053834,0.5823957074444558
265,-111.4,-258.54036797053834,0.5715960620015003
266,-100.26,-258.54036797053834,0.5655335082361757
267,-89.12,-258.54036797053834,0.555516516839928
268,-77.98,-258.54036797053834,0.5622255320862745
269,-66.84,-258.54036797053834,0.5789021048917469
270,-55.7,-258.54036797053834,0.604039803221354
271,-44.56,-258.54036797053834,0.5994128929885083
272,-33.42,-258.54036797053834,0.5903342394741079
273,-22.28,-258.54036797053834,0.5809301394720787
274,-11.14,-258.54036797053834,0.5713548638449597
275,0.0,-258.54036797053834,0.5617322023662751
276,11.14,-258.54036797053834,0.5515378541032043
277,22.28,-258.54036797053834,0.5414628743417883
278,33.42,-258.54036797053834,0.5323184650529802
279,44.56,-258.54036797053834,0.5233905638896287
280,55.7,-258.54036797053834,0.5149457261790704
281,66.84,-258.54036797053834,0.5068903251883019
282,77.98,-258.54036797053834,0.4959925809251279
283,89.12,-258.54036797053834,0.48919779513315703
284,100.26,-258.54036797053834,0.47871723921787473
285,111.4,-258.54036797053834,0.4795860232525347
286,122.54,-258.54036797053834,0.47472553359927727
287,133.68,-258.54036797053834,0.4660222209700808
288,144.82,-258.54036797053834,0.4635325099449795
289,155.96,-258.54036797053834,0.4617592876171916
290,167.10000000000002,-258.54036797053834,0.45781298371390833
291,178.24,-258.54036797053834,0.455245364069471
292,189.38,-258.54036797053834,0.45030068384702815
293,200.52,-258.54036797053834,0.44800122916205876
294,211.66000000000003,-258.54036797053834,0.44541770429655564
295,222.8,-258.54036797053834,0.4417596346505533
296,233.94,-258.54036797053834,0.4388091885048342
297,-239.51000000000002,-248.8928449723797,0.6574975425288904
298,-228.37,-248.8928449723797,0.6572764052561336
299,-217.23000000000002,-248.8928449723797,0.6576967308168636
300,-206.09000000000003,-248.8928449723797,0.6618884663825724
301,-194.95000000000002,-248.8928449723797,0.658951607194536
302,-183.81,-248.8928449723797,0.6482248582288272
303,-172.67000000000002,-248.8928449723797,0.6352779396284071
304,-161.53000000000003,-248.8928449723797,0.6246940748005023
305,-150.39000000000001,-248.8928449723797,0.6184244365407826
306,-139.25,-248.8928449723797,0.6123595469254499
307,-128.11,-248.8928449723797,0.5987781491150679
308,-116.97,-248.8928449723797,0.5907998080646002
309,-105.83000000000001,-248.8928449723797,0.5915039461692054
310,-94.69,-248.8928449723797,0.5802183048446641
311,-83.55000000000001,-248.8928449723797,0.5827647986442992
312,-72.41,-248.8928449723797,0.5836850397167391
313,-61.27,-248.8928449723797,0.6014276529622584
314,-50.13,-248.8928449723797,0.6090016814456969
315,-38.99,-248.8928449723797,0.6041471748615476
316,-27.85,-248.8928449723797,0.5954943369331434
317,-16.71,-248.8928449723797,0.5857603664944164
318,-5.57,-248.8928449723797,0.5756681084219113
319,5.57,-248.8928449723797,0.5650287015785207
320,16.71,-248.8928449723797,0.5546452038350105
321,27.85,-248.8928449723797,0.5444064712369406
322,38.99,-248.8928449723797,0.534571322704493
323,50.13,-248.8928449723797,0.5252850494487048
324,61.27,-248.8928449723797,0.5167689757482307
325,72.41,-248.8928449723797,0.5081553826990922
326,83.55000000000001,-248.8928449723797,0.4986963169564691
327,94.69,-248.8928449723797,0.49355784773838685
328,105.83000000000001,-248.8928449723797,0.4898764798736651
329,116.97,-248.8928449723797,0.4828436325005505
330,128.11,-248.8928449723797,0.4760784218581943
331,139.25,-248.8928449723797,0.47150636206907515
332,150.39,-248.8928449723797,0.4691093137666143
333,161.53,-248.8928449723797,0.4646880771805356
334,172.67000000000002,-248.8928449723797,0.46339287848423233
335,183.81,-248.8928449723797,0.4606607940071443
336,194.95,-248.8928449723797,0.4547176141694653
337,206.09,-248.8928449723797,0.451181584229236
338,217.23000000000002,-248.8928449723797,0.44804033478126165
339,228.37,-248.8928449723797,0.44439251054060697
340,239.51,-248.8928449723797,0.44120032032755924
341,-245.08,-239.24532197422104,0.637127671380406
342,-233.94,-239.24532197422104,0.6537749275011214
343,-222.8,-239.24532197422104,0.6601132855794736
344,-211.66000000000003,-239.24532197422104,0.6629200127658863
345,-200.52,-239.24532197422104,0.6628463543221413
346,-189.38,-239.24532197422104,0.6669193664785534
347,-178.24,-239.24532197422104,0.6645280489336921
348,-167.10000000000002,-239.24532197422104,0.6510981031150641
349,-155.96,-239.24532197422104,0.6331172979633234
350,-144.82,-239.24532197422104,0.6358443925211353
351,-133.68,-239.24532197422104,0.6270699171477694
352,-122.54,-239.24532197422104,0.6132174649736003
353,-111.4,-239.24532197422104,0.6081476383536674
354,-100.26,-239.24532197422104,0.6020196489591263
355,-89.12,-239.24532197422104,0.6032940292580702
356,-77.98,-239.24532197422104,0.607067275121831
357,-66.84,-239.24532197422104,0.6144362086785343
358,-55.7,-239.24532197422104,0.6233585658802836
359,-44.56,-239.24532197422104,0.6167797938546659
360,-33.42,-239.24532197422104,0.6092408939683978
361,-22.28,-239.24532197422104,0.6001591189578268
362,-11.14,-239.24532197422104,0.5899822426728389
363,0.0,-239.24532197422104,0.5796168007419341
364,11.14,-239.24532197422104,0.5688963979649034
365,22.28,-239.24532197422104,0.5578407723485619
366,33.42,-239.24532197422104,0.547388397078494
367,44.56,-239.24532197422104,0.5374924073256744
368,55.7,-239.24532197422104,0.527825088047852
369,66.84,-239.24532197422104,0.5197595203246393
370,77.98,-239.24532197422104,0.509725960502283
371,89.12,-239.24532197422104,0.5053842388133875
372,100.26,-239.24532197422104,0.49886802529468394
373,111.4,-239.24532197422104,0.49280231382311296
374,122.54,-239.24532197422104,0.4863649974872477
375,133.68,-239.24532197422104,0.4808310456359086
376,144.82,-239.24532197422104,0.4767121866904319
377,155.96,-239.24532197422104,0.4725464893839299
378,167.10000000000002,-239.24532197422104,0.46981972654956006
379,178.24,-239.24532197422104,0.4673576493252472
380,189.38,-239.24532197422104,0.46188057089693874
381,200.52,-239.24532197422104,0.45914016294545834
382,211.66000000000003,-239.24532197422104,0.4548876244868898
383,222.8,-239.24532197422104,0.4496904220497247
384,233.94,-239.24532197422104,0.44328589537046675
385,245.08,-239.24532197422104,0.4408255850968511
386,-261.79,-229.5977989760624,0.6157074026271282
387,-250.65000000000003,-229.5977989760624,0.6282120520528154
388,-239.51000000000002,-229.5977989760624,0.6374944159187277
389,-228.37,-229.5977989760624,0.6451396872467138
390,-217.23000000000002,-229.5977989760624,0.6607202550497249
391,-206.09000000000003,-229.5977989760624,0.662252186526864
392,-194.95000000000002,-229.5977989760624,0.6710161948126518
393,-183.81,-229.5977989760624,0.6734661974905399
394,-172.67000000000002,-229.5977989760624,0.671361593366917
395,-161.53000000000003,-229.5977989760624,0.6659314133778373
396,-150.39000000000001,-229.5977989760624,0.6560520497439765
397,-139.25,-229.5977989760624,0.6464078324447896
398,-128.11,-229.5977989760624,0.6416027795692198
399,-116.97,-229.5977989760624,0.6332770486604332
400,-105.83000000000001,-229.5977989760624,0.6194404729000875
401,-94.69,-229.5977989760624,0.6166356109821269
402,-83.55000000000001,-229.5977989760624,0.6206487589213369
403,-72.41,-229.5977989760624,0.6262617945924783
404,-61.27,-229.5977989760624,0.6263425273260876
405,-50.13,-229.5977989760624,0.6319494220253917
406,-38.99,-229.5977989760624,0.6249094105195905
407,-27.85,-229.5977989760624,0.6148698696485019
408,-16.71,-229.5977989760624,0.6054786997277799
409,-5.57,-229.5977989760624,0.5945965905623383
410,5.57,-229.5977989760624,0.5836001713115045
411,16.71,-229.5977989760624,0.5726788952121885
412,27.85,-229.5977989760624,0.5618138015328419
413,38.99,-229.5977989760624,0.5504999378898255
414,50.13,-229.5977989760624,0.5402040207286717
415,61.27,-229.5977989760624,0.5307268627494427
416,72.41,-229.5977989760624,0.5229728941083809
417,83.55000000000001,-229.5977989760624,0.5161647823678399
418,94.69,-229.5977989760624,0.5091004739788786
419,105.83000000000001,-229.5977989760624,0.5019545763038752
420,116.97,-229.5977989760624,0.4963910722361767
421,128.11,-229.5977989760624,0.48991206860754666
422,139.25,-229.5977989760624,0.48455620672110594
423,150.39,-229.5977989760624,0.48168753919947427
424,161.53,-229.5977989760624,0.47841418175586625
425,172.67000000000002,-229.5977989760624,0.4748100710742818
426,183.81,-229.5977989760624,0.47133393804592366
427,194.95,-229.5977989760624,0.46607409140789297
428,206.09,-229.5977989760624,0.4625202195714646
429,217.23000000000002,-229.5977989760624,0.45255211444742227
430,228.37,-229.5977989760624,0.44695132984277713
431,239.51,-229.5977989760624,0.44385635619543756
432,250.65,-229.5977989760624,0.4422434317953896
433,261.79,-229.5977989760624,0.4274268757949351
434,-267.36,-219.95027597790374,0.6062651263880785
435,-256.22,-219.95027597790374,0.618930866134284
436,-245.08,-219.95027597790374,0.6274753293516457
437,-233.94,-219.95027597790374,0.6371158129516441
438,-222.8,-219.95027597790374,0.6444207962605087
439,-211.66000000000003,-219.95027597790374,0.6539975102520537
440,-200.52,-219.95027597790374,0.665077759575166
441,-189.38,-219.95027597790374,0.6663589796362482
442,-178.24,-219.95027597790374,0.6700007466922844
443,-167.10000000000002,-219.95027597790374,0.6804427166574939
444,-155.96,-219.95027597790374,0.6784353848074592
445,-144.82,-219.95027597790374,0.6739141925857521
446,-133.68,-219.95027597790374,0.6649801405780048
447,-122.54,-219.95027597790374,0.6569517005415091
448,-111.4,-219.95027597790374,0.6494382048071101
449,-100.26,-219.95027597790374,0.6365513830308042
450,-89.12,-219.95027597790374,0.632560509477421
451,-77.98,-219.95027597790374,0.6462935743022626
452,-66.84,-219.95027597790374,0.6457047314823181
453,-55.7,-219.95027597790374,0.6439025400205785
454,-44.56,-219.95027597790374,0.6393841629443826
455,-33.42,-219.95027597790374,0.631978389029253
456,-22.28,-219.95027597790374,0.621845374635345
457,-11.14,-219.95027597790374,0.6116175432519265
458,0.0,-219.95027597790374,0.6001876906441374
459,11.14,-219.95027597790374,0.5883402327169787
460,22.28,-219.95027597790374,0.5768924252259944
461,33.42,-219.95027597790374,0.5657945040674534
462,44.56,-219.95027597790374,0.5547326396726542
463,55.7,-219.95027597790374,0.5438526923921293
464,66.84,-219.95027597790374,0.5364909359586721
465,77.98,-219.95027597790374,0.5276364241002792
466,89.12,-219.95027597790374,0.5195603000640687
467,100.26,-219.95027597790374,0.5126066560025172
468,111.4,-219.95027597790374,0.5060642928132058
469,122.54,-219.95027597790374,0.5004022411625567
470,133.68,-219.95027597790374,0.494477572562984
471,144.82,-219.95027597790374,0.4899347357621289
472,155.96,-219.95027597790374,0.48642051734819636
473,167.10000000000002,-219.95027597790374,0.48271058532774663
474,178.24,-219.95027597790374,0.47902277750109
475,189.38,-219.95027597790374,0.47418849217629067
476,200.52,-219.95027597790374,0.46886171697815904
477,211.66000000000003,-219.95027597790374,0.46293286510856163
478,222.8,-219.95027597790374,0.45215503383204214
479,233.94,-219.95027597790374,0.4485432893434459
480,245.08,-219.95027597790374,0.44406476729766653
481,256.22,-219.95027597790374,0.43276562676242103
482,267.36,-219.95027597790374,0.4163030073952497
483,-272.93,-210.3027529797451,0.5632292335226214
484,-261.79,-210.3027529797451,0.6007716828397747
485,-250.65000000000003,-210.3027529797451,0.6233315891889677
486,-239.51000000000002,-210.3027529797451,0.635065967308505
487,-228.37,-210.3027529797451,0.6441458640992255
488,-217.23000000000002,-210.3027529797451,0.6453269322034164
489,-206.09000000000003,-210.3027529797451,0.6538788833985942
490,-194.95000000000002,-210.3027529797451,0.6555634281133969
491,-183.81,-210.3027529797451,0.6650110869511602
492,-172.67000000000002,-210.3027529797451,0.6785236554343116
493,-161.53000000000003,-210.3027529797451,0.6855266890804886
494,-150.39000000000001,-210.3027529797451,0.6875415726415548
495,-139.25,-210.3027529797451,0.6836197832908779
496,-128.11,-210.3027529797451,0.6790978272523082
497,-116.97,-210.3027529797451,0.6719224835860929
498,-105.83000000000001,-210.3027529797451,0.66382603657353
499,-94.69,-210.3027529797451,0.6581371369941269
500,-83.55000000000001,-210.3027529797451,0.6544548006378083
501,-72.41,-210.3027529797451,0.6561271565801906
502,-61.27,-210.3027529797451,0.6555525880677939
503,-50.13,-210.3027529797451,0.6517333812773892
504,-38.99,-210.3027529797451,0.6468514962970402
505,-27.85,-210.3027529797451,0.6373240320120801
506,-16.71,-210.3027529797451,0.6277472291996402
507,-5.57,-210.3027529797451,0.6172440446976316
508,5.57,-210.3027529797451,0.6057698420164915
509,16.71,-210.3027529797451,0.5939157718310597
510,27.85,-210.3027529797451,0.5817565456895788
511,38.99,-210.3027529797451,0.5703398480571354
512,50.13,-210.3027529797451,0.5591161130230838
513,61.27,-210.3027529797451,0.5498675721261931
514,72.41,-210.3027529797451,0.5405847768052963
515,83.55000000000001,-210.3027529797451,0.5314539965358253
516,94.69,-210.3027529797451,0.5240436266551782
517,105.83000000000001,-210.3027529797451,0.5168646066203196
518,116.97,-210.3027529797451,0.5101411240084976
519,128.11,-210.3027529797451,0.5048085535125342
520,139.25,-210.3027529797451,0.4993693601771493
521,150.39,-210.3027529797451,0.4951580245133517
522,161.53,-210.3027529797451,0.4915667576465847
523,172.67000000000002,-210.3027529797451,0.4873738993117534
524,183.81,-210.3027529797451,0.4818837590795914
525,194.95,-210.3027529797451,0.47716680796848415
526,206.09,-210.3027529797451,0.4717487454870333
527,217.23000000000002,-210.3027529797451,0.4606738854598964
528,228.37,-210.3027529797451,0.4549223126245534
529,239.51,-210.3027529797451,0.44430145779131497
530,250.65,-210.3027529797451,0.43090592674485884
531,261.79,-210.3027529797451,0.4162706490812246
532,272.93,-210.3027529797451,0.4094429230062147
533,-278.5,-200.65522998158647,0.530333635897767
534,-267.36,-200.65522998158647,0.5589121347418549
535,-256.22,-200.65522998158647,0.5884779349837685
536,-245.08,-200.65522998158647,0.6209511711259755
537,-233.94,-200.65522998158647,0.6262945466818984
538,-222.8,-200.65522998158647,0.6420778121481424
539,-211.66000000000003,-200.65522998158647,0.6500169716955772
540,-200.52,-200.65522998158647,0.6601059701231694
541,-189.38,-200.65522998158647,0.6642525706252969
542,-178.24,-200.65522998158647,0.6744300385693127
543,-167.10000000000002,-200.65522998158647,0.6796742133281055
544,-155.96,-200.65522998158647,0.6920605298552125
545,-144.82,-200.65522998158647,0.6960147819690752
546,-133.68,-200.65522998158647,0.692594952190862
547,-122.54,-200.65522998158647,0.6909195596727167
548,-111.4,-200.65522998158647,0.6873585469028749
549,-100.26,-200.65522998158647,0.6801287540941885
550,-89.12,-200.65522998158647,0.6749463388220316
551,-77.98,-200.65522998158647,0.6698362955674855
552,-66.84,-200.65522998158647,0.668337326755464
553,-55.7,-200.65522998158647,0.6658690148555211
554,-44.56,-200.65522998158647,0.6604080578759329
555,-33.42,-200.65522998158647,0.6584436116816915
556,33.42,-200.65522998158647,0.5873137637864458
557,44.56,-200.65522998158647,0.5760513914473386
558,55.7,-200.65522998158647,0.5654096264826877
